ts_ns,buy_id,sell_id,price,qty
1758486829073946545,17626,14258,127.91,11120
1758486829074318491,17628,14264,127.91,10
1758486829074679003,17629,14270,127.91,15400
1758486829075069938,17631,14276,127.91,10
1758486829075463526,17632,14327,127.91,11220
1758486829075467737,17632,14345,127.91,4180
1758486829075826325,17634,14351,127.91,10
1758486829076181056,17635,14357,127.91,10560
1758486829076610243,17637,14507,127.91,10
1758486829077026234,17638,14513,127.91,10560
1758486829077439379,17640,14525,127.91,10
1758486829077813150,17641,14531,127.91,9980
1758486829079033600,17643,14537,127.91,10
1758486829079452439,17644,14543,127.91,9980
1758486829079852786,17646,14555,127.91,10
1758486829080243881,17647,14561,127.91,12920
1758486829080246907,17647,14567,127.91,230
1758486829080622291,17649,14573,127.91,10
1758486829081015075,17650,14579,127.91,13150
1758486829081425204,17652,14585,127.91,10
1758486829081867033,17653,14591,127.91,6610
1758486829082262588,17655,14597,127.91,10
1758486829082675632,17656,14603,127.91,6610
1758486829083102355,17658,14609,127.91,10
1758486829083508361,17659,14615,127.91,7320
1758486829083902576,17661,14621,127.91,10
1758486829084297198,17662,14627,127.91,7320
1758486829084677520,17664,14633,127.91,10
1758486829085067529,17665,14645,127.91,11590
1758486829085458163,17667,14651,127.91,10
1758486829085822005,17668,14657,127.91,11590
1758486829086184808,17670,14663,127.91,10
1758486829086563429,17671,14669,127.91,8120
1758486829086567725,17671,14675,127.91,10100
1758486829086974288,17673,14681,127.91,10
1758486829087346950,17674,14687,127.91,14630
1758486829087349825,17674,14693,127.91,3590
1758486829087730090,17676,14699,127.91,10
1758486829088094576,17677,14735,127.91,7040
1758486829088102630,17677,14747,127.91,8380
1758486829088485841,17679,14753,127.91,10
1758486829088875987,17680,14759,127.91,11410
1758486829088879232,17680,14765,127.91,4010
1758486829089299645,17682,14771,127.91,10
1758486829089727316,17683,14777,127.91,7420
1758486829090155950,17685,14783,127.91,10
1758486829090524409,17686,14789,127.91,7420
1758486829090879777,17688,14801,127.91,10
1758486829091234526,17689,14807,127.91,17000
1758486829091631099,17691,14819,127.91,10
1758486829091999847,17692,14828,127.91,16010
1758486829092002477,17692,14864,127.91,990
1758486829092499286,17694,14876,127.91,10
1758486829092870277,17695,14888,127.91,10820
1758486829092873015,17695,14900,127.91,4740
1758486829093236598,17697,14906,127.91,10
1758486829093587929,17698,14918,127.91,7920
1758486829093591540,17698,14924,127.91,7220
1758486829093595425,17698,14930,127.91,420
1758486829093965185,17700,14936,127.91,10
1758486829094314785,17701,14942,127.91,14030
1758486829094669167,17703,14960,127.91,10
1758486829095050354,17704,14972,127.91,11500
1758486829095055069,17704,14978,127.91,2530
1758486829095425508,17706,14990,127.91,10
1758486829095752453,17707,14996,127.91,6840
1758486829095755908,17707,15002,127.91,9830
1758486829096156382,17709,15008,127.91,10
1758486829096515095,17710,15014,127.91,16670
1758486829096877763,17712,15020,127.91,10
1758486829097232248,17713,15026,127.91,11410
1758486829097686531,17715,15050,127.91,10
1758486829098034718,17716,15056,127.91,11410
1758486829098394640,17718,15062,127.91,10
1758486829098754277,17719,15068,127.91,9110
1758486829099111573,17721,15080,127.91,10
1758486829099454180,17722,15086,127.91,9110
1758486829099793619,17724,15104,127.91,10
1758486829100141288,17725,15110,127.91,12400
1758486829100144553,17725,15122,127.91,380
1758486829100508922,17727,15386,127.91,10
1758486829100835567,17728,15392,127.91,12780
1758486829101175836,17730,15398,127.91,10
1758486829101517299,17731,15404,127.91,13240
1758486829101878901,17733,15410,127.91,10
1758486829102228906,17734,15416,127.91,13240
1758486829102598953,17736,15422,127.91,10
1758486829102944826,17737,15428,127.91,13110
1758486829103290435,17739,15434,127.91,10
1758486829105059092,17740,15440,127.91,13110
1758486829105447190,17742,15452,127.91,10
1758486829105789879,17743,15638,127.91,13450
1758486829106348536,17745,15644,127.91,10
1758486829106689753,17746,15650,127.91,10140
1758486829106693292,17746,15656,127.91,3310
1758486829107049709,17748,15668,127.91,10
1758486829107398974,17749,15674,127.91,9410
1758486829107402434,17749,15680,127.91,8880
1758486829107864834,17751,15686,127.91,10
1758486829108197713,17752,15698,127.91,6380
1758486829108200760,17752,15704,127.91,11910
1758486829108568269,17754,15710,127.91,10
1758486829109061552,17755,10385,127.91,11790
1758486829109065036,17755,10409,127.91,5920
1758486829109429397,17757,10463,127.91,10
1758486829109776857,17758,10481,127.91,9000
1758486829109780069,17758,10493,127.91,8710
1758486829110138898,17760,10499,127.91,10
1758486829110585322,17761,10547,127.91,17370
1758486829110954840,17763,10553,127.91,10
1758486829111338684,17764,10574,127.91,4550
1758486829111342715,17764,10616,127.91,12820
1758486829111760795,17766,10628,127.91,10
1758486829112103807,17767,10634,127.91,15680
1758486829112107207,17767,10640,127.91,750
1758486829112463756,17769,10646,127.91,10
1758486829112807825,17770,10685,127.91,6170
1758486829112811146,17770,10691,127.91,9360
1758486829112814617,17770,10703,127.91,900
1758486829113208327,17772,10709,127.91,10
1758486829113551739,17773,10715,127.91,5800
1758486829113554964,17773,10739,127.91,6300
1758486829113558737,17773,10805,127.91,2870
1758486829113561911,17773,10811,127.91,3260
1758486829113910717,17775,11777,127.91,10
1758486829114307111,17776,11783,127.91,16760
1758486829114310217,17776,11789,127.91,170
1758486829114314265,17776,11795,127.91,1300
1758486829114657142,17778,11801,127.91,10
1758486829114998163,17779,11807,127.91,7550
1758486829115364796,17781,11819,127.91,10
1758486829115687325,17782,11825,127.91,7550
1758486829116007298,17784,11843,127.91,10
1758486829116323354,17785,11849,127.91,9660
1758486829116685902,17787,11861,127.91,10
1758486829117000160,17788,11867,127.91,9660
1758486829117325542,17790,11879,127.91,10
1758486829118945042,17791,11885,127.91,12560
1758486829119852192,17793,11915,127.91,10
1758486829120199147,17794,11921,127.91,8900
1758486829120202451,17794,11933,127.91,3660
1758486829120551676,17796,11939,127.91,10
1758486829120881512,17797,11966,127.91,12900
1758486829120884838,17797,11972,127.91,4100
1758486829121218401,17799,11978,127.91,10
1758486829121537288,17800,11984,127.91,11750
1758486829121540458,17800,11990,127.91,1930
1758486829121543404,17800,11996,127.91,3320
1758486829121877661,17802,12029,127.91,10
1758486829122234824,17803,12035,127.91,12690
1758486829122591737,17805,12047,127.91,10
1758486829122929967,17806,12053,127.91,12690
1758486829123488452,17808,12065,127.91,10
1758486829123828408,17809,12071,127.91,6710
1758486829123833319,17809,12215,127.91,4950
1758486829123836304,17809,12221,127.91,4100
1758486829124200565,17811,12227,127.91,10
1758486829124858711,17812,12233,127.91,13640
1758486829124862403,17812,12239,127.91,1160
1758486829124865790,17812,12467,127.91,960
1758486829125201130,17814,12479,127.91,10
1758486829125536793,17815,12485,127.91,8070
1758486829125856509,17817,12491,127.91,10
1758486829126447781,17818,13361,127.91,8070
1758486829126795787,17820,13835,127.91,10
1758486829127137372,17821,13841,127.91,9500
1758486829127693555,17823,13847,127.91,10
1758486829128020933,17824,13853,127.91,9500
1758486829128346708,17826,13886,127.91,10
1758486829128889027,17827,13892,127.91,11510
1758486829128892128,17827,13904,127.91,4040
1758486829129232426,17829,13910,127.91,10
1758486829129559125,17830,13922,127.91,2870
1758486829129562370,17830,13928,127.91,8870
1758486829129565376,17830,13964,127.91,3810
1758486829129888565,17832,13994,127.91,10
1758486829130367009,17833,14000,127.91,3650
1758486829130370158,17833,14006,127.91,4740
1758486829130704127,17835,14084,127.91,10
1758486829131018265,17836,14090,127.91,8390
1758486829131613871,17838,14162,127.91,10
1758486829131938444,17839,14168,127.91,10750
1758486829132266287,17841,14186,127.91,10
1758486829132584718,17842,14192,127.91,10750
1758486829133274326,17844,14246,127.91,10
1758486829133590214,17845,14252,127.91,9660
1758486829133913781,17847,14258,127.91,10
1758486829134406434,17848,14264,127.91,9660
1758486829134720997,17850,14270,127.91,10
1758486829135024997,17851,14276,127.91,10730
1758486829135394034,17853,14345,127.91,10
1758486829135925989,17854,14351,127.91,9010
1758486829135929211,17854,14357,127.91,250
1758486829135933480,17854,14507,127.91,1470
1758486829136322626,17856,14513,127.91,10
1758486829136737756,17857,14525,127.91,9210
1758486829136742197,17857,14531,127.91,470
1758486829136758313,17857,14537,127.91,5580
1758486829137176688,17859,14543,127.91,10
1758486829137590916,17860,14555,127.91,14780
1758486829137594155,17860,14567,127.91,480
1758486829137990807,17862,14573,127.91,10
1758486829138423315,17863,14579,127.91,3320
1758486829138426411,17863,14585,127.91,7640
1758486829138817023,17865,14591,127.91,10
1758486829139247638,17866,14597,127.91,10960
1758486829139651843,17868,14603,127.91,10
1758486829140061104,17869,14609,127.91,9520
1758486829140066429,17869,14615,127.91,2320
1758486829140070645,17869,14621,127.91,1480
1758486829140493075,17871,14627,127.91,10
1758486829140898533,17872,14633,127.91,13320
1758486829141903929,17874,14645,127.91,10
1758486829142297832,17875,14651,127.91,7570
1758486829142724004,17877,14657,127.91,10
1758486829143126294,17878,14663,127.91,7570
1758486829143550039,17880,14675,127.91,10
1758486829143902143,17881,14681,127.91,10200
1758486829143906327,17881,14693,127.91,6280
1758486829144277409,17883,14699,127.91,10
1758486829144826299,17884,14747,127.91,6980
1758486829144830032,17884,14753,127.91,9500
1758486829145203167,17886,14765,127.91,10
1758486829145595266,17887,14771,127.91,10980
1758486829145973658,17889,14777,127.91,10
1758486829146737617,17890,14783,127.91,10980
1758486829147085800,17892,14789,127.91,10
1758486829147478658,17893,14801,127.91,12370
1758486829147483898,17893,14807,127.91,1840
1758486829147490052,17893,14819,127.91,290
1758486829147966955,17895,14864,127.91,10
1758486829148325129,17896,14876,127.91,14500
1758486829148697721,17898,14900,127.91,10
1758486829149080219,17899,14906,127.91,7360
1758486829149083182,17899,14930,127.91,8110
1758486829149447187,17901,14936,127.91,10
1758486829149786424,17902,14942,127.91,490
1758486829149790840,17902,14960,127.91,9610
1758486829149794506,17902,14978,127.91,5370
1758486829150158140,17904,14990,127.91,10
1758486829150945350,17905,15002,127.91,2830
1758486829150948994,17905,15008,127.91,6130
1758486829151276585,17907,15014,127.91,10
1758486829151602827,17908,15020,127.91,6920
1758486829151605452,17908,15026,127.91,2040
1758486829152224347,17910,15050,127.91,10
1758486829152584544,17911,15056,127.91,4150
1758486829152588056,17911,15062,127.91,13330
1758486829152967150,17913,15068,127.91,10
1758486829153328160,17914,15080,127.91,6870
1758486829153330695,17914,15086,127.91,8820
1758486829153333786,17914,15104,127.91,1790
1758486829153785986,17916,15122,127.91,10
1758486829154134773,17917,15386,127.91,10910
1758486829154138042,17917,15392,127.91,3180
1758486829154491747,17919,15398,127.91,10
1758486829155097018,17920,15404,127.91,2610
1758486829155099617,17920,15410,127.91,11480
1758486829155442267,17922,15416,127.91,10
1758486829155748978,17923,15422,127.91,11730
1758486829156058843,17925,15428,127.91,10
1758486829156827728,17926,15434,127.91,11730
1758486829157158897,17928,15440,127.91,10
1758486829157527614,17929,15452,127.91,8610
1758486829158106357,17931,15638,127.91,10
1758486829158453539,17932,15644,127.91,8610
1758486829158804715,17934,15656,127.91,10
1758486829159154339,17935,15668,127.91,18060
1758486829159157928,17935,15680,127.91,150
1758486829159806829,17937,15686,127.91,10
1758486829160148264,17938,15704,127.91,1530
1758486829160152523,17938,15710,127.91,10580
1758486829160155547,17938,10409,127.91,5880
1758486829160159153,17938,10463,127.91,220
1758486829160516274,17940,10493,127.91,10
1758486829161084539,17941,10499,127.91,14640
1758486829161087948,17941,10547,127.91,750
1758486829161091149,17941,10553,127.91,460
1758486829161442057,17943,10616,127.91,10
1758486829161794265,17944,10628,127.91,10930
1758486829161797871,17944,10640,127.91,4850
1758486829161801712,17944,10646,127.91,70
1758486829162177121,17946,10703,127.91,10
1758486829162524653,17947,10709,127.91,8940
1758486829162886542,17949,10811,127.91,10
1758486829163231012,17950,11777,127.91,3680
1758486829163234093,17950,11795,127.91,5260
1758486829163607303,17952,11801,127.91,10
1758486829163966269,17953,11807,127.91,1460
1758486829163971231,17953,11819,127.91,7710
1758486829163974388,17953,11825,127.91,1010
1758486829163978121,17953,11843,127.91,400
1758486829164336819,17955,11849,127.91,10
1758486829164684311,17956,11861,127.91,4360
1758486829164687749,17956,11867,127.91,4280
1758486829164694263,17956,11879,127.91,1940
1758486829165127101,17958,11885,127.91,10
1758486829165568730,17959,11915,127.91,10340
1758486829165572546,17959,11933,127.91,360
1758486829165576043,17959,11939,127.91,5840
1758486829165954986,17961,11972,127.91,10
1758486829167318986,17962,11978,127.91,2130
1758486829167322598,17962,11996,127.91,8820
1758486829167325779,17962,12029,127.91,130
1758486829167330082,17962,12035,127.91,610
1758486829167333331,17962,12047,127.91,4240
1758486829167336459,17962,12053,127.91,610
1758486829167706301,17964,12065,127.91,10
1758486829168103927,17965,12221,127.91,7210
1758486829168107819,17965,12227,127.91,5640
1758486829168111501,17965,12467,127.91,2250
1758486829168778647,17967,12479,127.91,10
1758486829169123196,17968,12485,127.91,8020
1758486829169126490,17968,12491,127.91,3660
1758486829169130327,17968,13361,127.91,3420
1758486829169487782,17970,13835,127.91,10
1758486829169824770,17971,13841,127.91,280
1758486829169828244,17971,13847,127.91,1500
1758486829169832317,17971,13853,127.91,3570
1758486829169835521,17971,13886,127.91,7840
1758486829169838729,17971,13904,127.91,2790
1758486829170552529,17973,13910,127.91,10
1758486829170872963,17974,13964,127.91,6850
1758486829170876178,17974,13994,127.91,9130
1758486829171214740,17976,14006,127.91,10
1758486829172302051,17977,14084,127.91,7490
1758486829172305838,17977,14090,127.91,2170
1758486829172309123,17977,14162,127.91,2220
1758486829172669906,17979,14168,127.91,10
1758486829173060538,17980,14186,127.91,11880
1758486829173729518,17982,14192,127.91,10
1758486829174128982,17983,14246,127.91,15360
1758486829174511321,17985,14252,127.91,10
1758486829174894159,17986,14258,127.91,3570
1758486829174898250,17986,14264,127.91,2030
1758486829174901965,17986,14270,127.91,2130
1758486829174905841,17986,14276,127.91,6250
1758486829174909825,17986,14345,127.91,1380
1758486829175469466,17988,14507,127.91,10
1758486829175833773,17989,14513,127.91,7840
1758486829175837576,17989,14537,127.91,3350
1758486829176281490,17991,14543,127.91,10
1758486829177017305,17992,14567,127.91,11190
1758486829177447026,17994,14573,127.91,10
1758486829178048529,17995,14585,127.91,8660
1758486829178053790,17995,14591,127.91,320
1758486829178538146,17997,14597,127.91,10
1758486829179021193,17998,14603,127.91,1840
1758486829179026190,17998,14621,127.91,7140
1758486829179593733,18000,14627,127.91,10
1758486829180087381,18001,14633,127.91,4950
1758486829180091467,18001,14645,127.91,7010
1758486829180094922,18001,14651,127.91,1640
1758486829180098435,18001,14657,127.91,700
1758486829180600618,18003,14663,127.91,10
1758486829180991425,18004,14675,127.91,7040
1758486829180995450,18004,14693,127.91,3590
1758486829180999002,18004,14699,127.91,3670
1758486829181381406,18006,14753,127.91,10
1758486829181788910,18007,14765,127.91,4020
1758486829181793177,18007,14771,127.91,1720
1758486829181797135,18007,14777,127.91,480
1758486829181801275,18007,14783,127.91,1340
1758486829181805282,18007,14789,127.91,8530
1758486829181810430,18007,14819,127.91,2550
1758486829182296660,18009,14864,127.91,10
1758486829182639458,18010,14876,127.91,760
1758486829182644360,18010,14900,127.91,5880
1758486829182647568,18010,14930,127.91,8880
1758486829182651247,18010,14936,127.91,3120
1758486829183010639,18012,14978,127.91,10
1758486829183344855,18013,14990,127.91,10230
1758486829183704337,18015,15008,127.91,10
1758486829184024715,18016,15014,127.91,1250
1758486829184028235,18016,15026,127.91,100
1758486829184032320,18016,15050,127.91,6530
1758486829184035241,18016,15062,127.91,2350
1758486829184372241,18018,15068,127.91,10
1758486829184706140,18019,15104,127.91,12130
1758486829185064440,18021,15122,127.91,10
1758486829185409642,18022,15392,127.91,1880
1758486829185412841,18022,15398,127.91,10250
1758486829185754892,18024,15410,127.91,10
1758486829186071857,18025,15416,127.91,980
1758486829186075222,18025,15422,127.91,2630
1758486829186078447,18025,15428,127.91,1130
1758486829186092553,18025,15434,127.91,1560
1758486829186095815,18025,15440,127.91,5650
1758486829186098917,18025,15452,127.91,2870
1758486829186447622,18027,15638,127.91,10
1758486829188064113,18028,15644,127.91,9430
1758486829188067919,18028,15656,127.91,5390
1758486829188442567,18030,15680,127.91,10
1758486829188820434,18031,15686,127.91,9760
1758486829188824153,18031,10463,127.91,2070
1758486829188827734,18031,10493,127.91,1320
1758486829189227281,18033,10553,127.91,10
1758486829189630777,18034,10616,127.91,1100
1758486829189634917,18034,10646,127.91,12050
1758486829190033253,18036,10703,127.91,10
1758486829190404751,18037,10709,127.91,1010
1758486829190407987,18037,10811,127.91,15200
1758486829190411211,18037,11795,127.91,750
1758486829191363914,18039,11801,127.91,10
1758486829191706024,18040,11843,127.91,11880
1758486829191709510,18040,11849,127.91,2650
1758486829191713222,18040,11879,127.91,2430
1758486829192067314,18042,11885,127.91,10
1758486829192408281,18043,11939,127.91,10870
1758486829192411571,18043,11972,127.91,5060
1758486829193068025,18045,12053,127.91,10
1758486829193595825,18046,12065,127.91,9660
1758486829193600377,18046,12467,127.91,6270
1758486829194051727,18048,12479,127.91,10
1758486829194463568,18049,13361,127.91,3100
1758486829194467191,18049,13835,127.91,3510
1758486829194470689,18049,13904,127.91,440
1758486829194857047,18051,13910,127.91,10
1758486829195195500,18052,13994,127.91,350
1758486829195198762,18052,14006,127.91,6700
1758486829195541787,18054,14162,127.91,10
1758486829196157183,18055,14168,127.91,2990
1758486829196160212,18055,14186,127.91,5000
1758486829196166852,18055,14192,127.91,6000
1758486829196170315,18055,14246,127.91,390
1758486829196173040,18055,14252,127.91,290
1758486829196175980,18055,14345,127.91,4250
1758486829196506262,18057,14507,127.91,10
1758486829196875325,18058,14537,127.91,20
1758486829196878696,18058,14543,127.91,2520
1758486829196882455,18058,14567,127.91,5760
1758486829196885860,18058,14573,127.91,8360
1758486829196889213,18058,14591,127.91,980
1758486829196893465,18058,14597,127.91,360
1758486829196896687,18058,14621,127.91,920
1758486829197687635,18060,14627,127.91,10
1758486829198045968,18061,14657,127.91,3770
1758486829198049250,18061,14663,127.91,3000
1758486829198053827,18061,14699,127.91,8580
1758486829198056814,18061,14753,127.91,460
1758486829198411047,18063,14819,127.91,10
1758486829199193739,18064,14864,127.91,9670
1758486829199196657,18064,14936,127.91,6140
1758486829199522869,18066,14978,127.91,10
1758486829199857281,18067,14990,127.91,7980
1758486829199860667,18067,15008,127.91,7540
1758486829199864068,18067,15062,127.91,1700
1758486829200217705,18069,15068,127.91,10
1758486829200558681,18070,15104,127.91,1090
1758486829200561991,18070,15122,127.91,8620
1758486829200565075,18070,15398,127.91,5900
1758486829200568043,18070,15410,127.91,1610
1758486829200900746,18072,15452,127.91,10
1758486829201260536,18073,15638,127.91,3750
1758486829201264614,18073,15656,127.91,8510
1758486829201269632,18073,15680,127.91,2280
1758486829201778237,18075,10493,127.91,10
1758486829202270888,18076,10553,127.91,12540
1758486829202275958,18076,10646,127.91,480
1758486829202282650,18076,10703,127.91,1520
1758486829202781530,18078,11795,127.91,10
1758486829203209604,18079,11801,127.91,7280
1758486829203212316,18079,11879,127.91,4300
1758486829203216516,18079,11885,127.91,4670
1758486829203222144,18079,11972,127.91,880
1758486829205024206,18081,12053,127.91,10
1758486829205412245,18082,12467,127.91,2530
1758486829205415025,18082,12479,127.91,5040
1758486829205419007,18082,13904,127.91,5640
1758486829205421648,18082,13910,127.91,3920
1758486829205792804,18084,14006,127.91,10
1758486829206366609,18085,14162,127.91,7730
1758486829206757295,18087,14345,127.91,10
1758486829207139246,18088,14507,127.91,7000
1758486829207143992,18088,14621,127.91,730
1758486829207537104,18090,14627,127.91,10
1758486829208164649,18091,14753,127.91,1850
1758486829208167788,18091,14819,127.91,8850
1758486829208571551,18093,14936,127.91,10
1758486829208948778,18094,14978,127.91,7490
1758486829208951521,18094,15062,127.91,710
1758486829208955855,18094,15068,127.91,2500
1758486829209361355,18096,15410,127.91,10
1758486829209841267,18097,15452,127.91,4620
1758486829209847060,18097,15680,127.91,2280
1758486829209853010,18097,10493,127.91,2380
1758486829209859773,18097,10703,127.91,8100
1758486829210323615,18099,11795,127.91,10
1758486829210747528,18100,11972,127.91,4070
1758486829210751281,18100,12053,127.91,5210
1758486829210755366,18100,13910,127.91,7040
1758486829210759525,18100,14006,127.91,1060
1758486829211138022,18102,14162,127.91,10
1758486829211545009,18103,14345,127.91,1580
1758486829211549230,18103,14621,127.91,3060
1758486829211554646,18103,14627,127.91,4150
1758486829211558825,18103,14819,127.91,70
1758486829211972883,18105,14936,127.91,10
1758486829213326726,18106,15068,127.91,2970
1758486829213329209,18106,15410,127.91,850
1758486829213332494,18106,10703,127.91,1570
1758486829213335126,18106,11795,127.91,2240
1758486829213339429,18106,14006,127.91,1230
1758486829213719680,18108,14162,127.91,10
1758486829214127929,18109,14819,127.91,5160
1758486829214131213,18109,14936,127.91,820
1758486829214135656,18109,14006,127.91,1320
1758486829214953520,18111,14162,127.91,10
1758486829215357261,18112,14006,127.91,3190
1758486829215361680,18112,14162,127.91,4110
1758486829215739354,18114,14162,127.91,10
1758486829216144373,18115,14162,127.91,3370
1758486829216149328,18115,10559,127.92,12890
1758486829216748659,18117,10565,127.92,10
1758486829217199964,18118,10583,127.92,13700
1758486829217205296,18118,10589,127.92,2560
1758486829217648471,18120,10595,127.92,10
1758486829218121212,18121,10601,127.92,11220
1758486829218125599,18121,10607,127.92,5640
1758486829218569266,18123,10613,127.92,10
1758486829219021870,18124,10655,127.92,10170
1758486829219026940,18124,10661,127.92,6690
1758486829219443146,18126,10667,127.92,10
1758486829220130338,18127,10673,127.92,8360
1758486829220523315,18129,10679,127.92,10
1758486829220927195,18130,11945,127.92,7900
1758486829220931349,18130,11951,127.92,460
1758486829221518257,18132,11957,127.92,10
1758486829221945639,18133,12005,127.92,17100
1758486829222402743,18135,12011,127.92,10
1758486829222856330,18136,12017,127.92,12150
1758486829222861683,18136,12023,127.92,4950
1758486829223321946,18138,12059,127.92,10
1758486829223771758,18139,13859,127.92,11980
1758486829223776482,18139,13865,127.92,3000
1758486829224229681,18141,13871,127.92,10
1758486829224668990,18142,13877,127.92,14980
1758486829225139194,18144,13919,127.92,10
1758486829225586636,18145,13940,127.92,12880
1758486829226023710,18147,13946,127.92,10
1758486829226450584,18148,13952,127.92,11520
1758486829226453738,18148,13958,127.92,1360
1758486829226867526,18150,13970,127.92,10
1758486829227320519,18151,13976,127.92,13370
1758486829227325811,18151,13982,127.92,3430
1758486829227767684,18153,13988,127.92,10
1758486829228217595,18154,14012,127.92,8030
1758486829228223107,18154,14018,127.92,8770
1758486829228666047,18156,14024,127.92,10
1758486829229114249,18157,14030,127.92,7070
1758486829229118323,18157,14036,127.92,4540
1758486829229631642,18159,14042,127.92,10
1758486829230084617,18160,14048,127.92,11610
1758486829230538787,18162,14054,127.92,10
1758486829230983392,18163,14060,127.92,8130
1758486829230986669,18163,14072,127.92,630
1758486829231419870,18165,14078,127.92,10
1758486829231845456,18166,14102,127.92,8760
1758486829232275742,18168,14108,127.92,10
1758486829232720885,18169,14114,127.92,9130
1758486829232725615,18169,14120,127.92,780
1758486829233160634,18171,14126,127.92,10
1758486829233608983,18172,14132,127.92,9910
1758486829234054753,18174,14138,127.92,10
1758486829234508252,18175,14144,127.92,6460
1758486829234513050,18175,14150,127.92,6230
1758486829234944834,18177,14156,127.92,10
1758486829235384617,18178,14177,127.92,12260
1758486829235394807,18178,14207,127.92,430
1758486829235825250,18180,14213,127.92,10
1758486829236237117,18181,14219,127.92,12680
1758486829236241434,18181,14225,127.92,340
1758486829236671508,18183,14231,127.92,10
1758486829237111384,18184,14237,127.92,7170
1758486829237116128,18184,14243,127.92,5850
1758486829237703675,18186,14285,127.92,10
1758486829238537306,18189,14291,127.92,10
1758486829239008519,18190,14297,127.92,16490
1758486829239456002,18192,14303,127.92,10
1758486829239920288,18193,14309,127.92,10270
1758486829239926919,18193,14315,127.92,6040
1758486829240384611,18195,14321,127.92,10
1758486829241228121,18196,14333,127.92,16310
1758486829241663526,18198,14339,127.92,10
1758486829242988623,18201,14795,127.92,10
1758486829243412200,18202,14813,127.92,13650
1758486829243846079,18204,14825,127.92,10
1758486829244740035,18207,14837,127.92,10
1758486829245171721,18208,14843,127.92,7860
1758486829245176302,18208,14849,127.92,8310
1758486829245583512,18210,14855,127.92,10
1758486829246398587,18213,14861,127.92,10
1758486829246801304,18214,14873,127.92,8730
1758486829247182966,18216,14885,127.92,10
1758486829247959479,18219,14894,127.92,10
1758486829248327796,18220,14912,127.92,6940
1758486829248774564,18222,14951,127.92,10
1758486829249603621,18225,14957,127.92,10
1758486829249991406,18226,14969,127.92,10640
1758486829249995114,18226,14987,127.92,6700
1758486829250394623,18228,15035,127.92,10
1758486829251099099,18231,15038,127.92,10
1758486829251474603,18232,15044,127.92,7260
1758486829251859848,18234,15074,127.92,10
1758486829252688684,18237,15092,127.92,10
1758486829253055133,18238,15098,127.92,6680
1758486829253059791,18238,15119,127.92,2750
1758486829253449226,18240,15128,127.92,10
1758486829255948171,18243,15134,127.92,10
1758486829256514261,18244,15140,127.92,14170
1758486829256520477,18244,15146,127.92,920
1758486829257121581,18246,15152,127.92,10
1758486829258476621,18249,15158,127.92,10
1758486829259131338,18250,15164,127.92,11480
1758486829259709607,18252,15206,127.92,10
1758486829260850710,18255,15212,127.92,10
1758486829261302830,18256,15242,127.92,7510
1758486829261306750,18256,15248,127.92,9870
1758486829261689281,18258,15254,127.92,10
1758486829262429795,18261,15260,127.92,10
1758486829262844061,18262,15278,127.92,6740
1758486829262848676,18262,15284,127.92,3330
1758486829263264168,18264,15290,127.92,10
1758486829264089360,18267,15308,127.92,10
1758486829265918892,18268,15326,127.92,6460
1758486829266289225,18270,15338,127.92,10
1758486829267063085,18273,15344,127.92,10
1758486829267420289,18274,15350,127.92,6430
1758486829267424441,18274,15356,127.92,3680
1758486829267784955,18276,15362,127.92,10
1758486829268697815,18279,15368,127.92,10
1758486829269062169,18280,15374,127.92,7260
1758486829269065282,18280,15380,127.92,6350
1758486829269464026,18282,15446,127.92,10
1758486829270312772,18285,15458,127.92,10
1758486829270691783,18286,15464,127.92,9030
1758486829270694678,18286,15470,127.92,2030
1758486829271074792,18288,15602,127.92,10
1758486829272072887,18291,15608,127.92,10
1758486829272440860,18292,15614,127.92,11230
1758486829272443500,18292,15620,127.92,1840
1758486829273013340,18294,15626,127.92,10
1758486829273403847,18295,15632,127.92,11240
1758486829273406807,18295,15662,127.92,6140
1758486829273787500,18297,15692,127.92,10
1758486829274179371,18298,15716,127.92,10390
1758486829274183882,18298,15722,127.92,6990
1758486829274911126,18300,10559,127.92,10
1758486829275736205,18303,10565,127.92,10
1758486829276169944,18304,10589,127.92,14060
1758486829276174773,18304,10595,127.92,3780
1758486829276563830,18306,10607,127.92,10
1758486829277304090,18309,10613,127.92,10
1758486829277822265,18310,10661,127.92,9670
1758486829278202353,18312,10667,127.92,10
1758486829279316189,18315,10673,127.92,10
1758486829279706005,18316,10679,127.92,9840
1758486829279710172,18316,11951,127.92,2310
1758486829280066200,18318,11957,127.92,10
1758486829281010504,18321,12005,127.92,10
1758486829281362549,18322,12011,127.92,12440
1758486829281366356,18322,12023,127.92,810
1758486829281703980,18324,12059,127.92,10
1758486829282638709,18327,13865,127.92,10
1758486829283019270,18328,13871,127.92,7450
1758486829283022710,18328,13877,127.92,410
1758486829283026625,18328,13919,127.92,10440
1758486829283535317,18330,13940,127.92,10
1758486829284282018,18333,13946,127.92,10
1758486829284650265,18334,13958,127.92,5400
1758486829284655056,18334,13970,127.92,13300
1758486829284658891,18334,13982,127.92,220
1758486829285230395,18336,13988,127.92,10
1758486829285922005,18339,14018,127.92,10
1758486829286458786,18340,14024,127.92,9010
1758486829286462740,18340,14036,127.92,270
1758486829286809279,18342,14042,127.92,10
1758486829287493179,18345,14048,127.92,10
1758486829288040687,18346,14054,127.92,13040
